Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,CE8.PA,COMO.PA,FR0010527275,LSPU.L,NRJ.PA,CE8.PA,COMO.PA,FR0010527275,LSPU.L,NRJ.PA,CE8.PA,COMO.PA,FR0010527275,LSPU.L,NRJ.PA,CE8.PA,COMO.PA,FR0010527275,LSPU.L,NRJ.PA,CE8.PA,COMO.PA,FR0010527275,LSPU.L,NRJ.PA,CE8.PA,COMO.PA,FR0010527275,LSPU.L,NRJ.PA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-05,534.8319091796875,21.385000228881836,63.290000915527344,51.50783157348633,25.72599983215332,534.8319091796875,21.385000228881836,63.290000915527344,52.153751373291016,25.72599983215332,539.7114868164062,21.482999801635742,63.91999816894531,52.415000915527344,25.77199935913086,535.239990234375,21.31999969482422,63.27799987792969,52.13750076293945,25.652000427246094,539.7114868164062,21.386999130249023,63.8120002746582,52.415000915527344,25.77199935913086,56.0,20899.0,5676.0,2327.0,6270.0
2024-03-06,536.9395141601562,21.531999588012695,63.310001373291016,51.83498001098633,25.809999465942383,536.9395141601562,21.531999588012695,63.310001373291016,52.48500061035156,25.809999465942383,537.4813842773438,21.606000900268555,63.650001525878906,52.372501373291016,25.96299934387207,534.9000244140625,21.27400016784668,63.12300109863281,52.17499923706055,25.583999633789062,534.9000244140625,21.27400016784668,63.15599822998047,52.17499923706055,25.583999633789062,55.0,11694.0,10972.0,4657.0,8938.0
2024-03-07,538.4434814453125,21.535999298095703,63.551998138427734,52.14607620239258,26.200000762939453,538.4434814453125,21.535999298095703,63.551998138427734,52.79999923706055,26.200000762939453,539.4008178710938,21.680999755859375,63.91299819946289,52.779998779296875,26.299999237060547,534.8984985351562,21.530000686645508,63.29999923706055,52.157501220703125,25.906999588012695,534.8984985351562,21.530000686645508,63.35100173950195,52.157501220703125,25.96299934387207,156.0,4160.0,4752.0,10641.0,3572.0
2024-03-08,538.4649047851562,21.312000274658203,63.75899887084961,52.17694091796875,26.360000610351562,538.4649047851562,21.312000274658203,63.75899887084961,52.83124923706055,26.360000610351562,541.48291015625,21.56599998474121,63.986000061035156,53.150001525878906,26.5,538.3546142578125,21.312000274658203,63.45500183105469,52.77000045776367,26.27400016784668,541.48291015625,21.547000885009766,63.617000579833984,52.89250183105469,26.334999084472656,516.0,3331.0,3930.0,6188.0,2812.0
2024-03-11,533.9329833984375,21.531999588012695,63.39099884033203,51.753501892089844,26.468000411987305,533.9329833984375,21.531999588012695,63.39099884033203,52.40250015258789,26.468000411987305,534.0869140625,21.531999588012695,63.39099884033203,52.497501373291016,26.597999572753906,533.9486083984375,21.350000381469727,63.106998443603516,52.28499984741211,26.350000381469727,533.9486083984375,21.371000289916992,63.37799835205078,52.497501373291016,26.39699935913086,88.0,7229.0,5350.0,42029.0,18415.0
2024-03-12,538.4757080078125,21.466999053955078,63.69900131225586,52.19792938232422,26.295000076293945,538.4757080078125,21.466999053955078,63.69900131225586,52.852500915527344,26.295000076293945,538.59521484375,21.562000274658203,63.874000549316406,52.92499923706055,26.700000762939453,535.1301879882812,21.41200065612793,63.46200180053711,52.52750015258789,26.295000076293945,536.3355712890625,21.533000946044922,63.69900131225586,52.66749954223633,26.60099983215332,63.0,2047.0,3295.0,17658.0,1437.0
2024-03-13,538.4627075195312,21.639999389648438,63.867000579833984,52.32878875732422,26.225000381469727,538.4627075195312,21.639999389648438,63.867000579833984,52.98500061035156,26.225000381469727,540.54052734375,21.639999389648438,63.88199996948242,53.05500030517578,26.299999237060547,537.9000854492188,21.43899917602539,63.54499816894531,52.967498779296875,26.225000381469727,540.54052734375,21.43899917602539,63.56399917602539,53.05500030517578,26.299999237060547,91.0,2256.0,27607.0,8192.0,3258.0
2024-03-14,538.7111206054688,21.75,63.6870002746582,52.169532775878906,25.833999633789062,538.7111206054688,21.75,63.6870002746582,52.82374954223633,25.833999633789062,540.69970703125,21.767000198364258,63.957000732421875,53.162498474121094,26.24799919128418,538.10009765625,21.641000747680664,63.53099822998047,52.73249816894531,25.81599998474121,539.8259887695312,21.641000747680664,63.957000732421875,53.10499954223633,26.121000289916992,244.0,11071.0,5287.0,2870.0,7760.0
2024-03-15,535.2000122070312,21.969999313354492,63.62900161743164,51.75843811035156,25.586000442504883,535.2000122070312,21.969999313354492,63.62900161743164,52.407501220703125,25.586000442504883,539.357421875,21.974000930786133,63.82400131225586,52.95750045776367,25.767000198364258,535.2000122070312,21.85700035095215,63.59000015258789,52.407501220703125,25.586000442504883,539.3001098632812,21.948999404907227,63.65999984741211,52.900001525878906,25.767000198364258,481.0,8244.0,8345.0,31811.0,9147.0
2024-03-18,541.2006225585938,21.933000564575195,63.77000045776367,52.288047790527344,25.993999481201172,541.2006225585938,21.933000564575195,63.77000045776367,52.943748474121094,25.993999481201172,541.582275390625,22.0,63.77000045776367,52.98249816894531,25.993999481201172,537.60009765625,21.875,63.465999603271484,52.625,25.7549991607666,538.0560302734375,21.941999435424805,63.672000885009766,52.625,25.77199935913086,84.0,5888.0,6983.0,8828.0,3571.0
2024-03-19,541.5689086914062,21.85700035095215,64.00900268554688,52.26829528808594,25.93600082397461,541.5689086914062,21.85700035095215,64.00900268554688,52.92375183105469,25.93600082397461,541.3648071289062,21.9060001373291,64.00900268554688,52.92375183105469,25.95199966430664,539.0062255859375,21.80299949645996,63.369998931884766,52.92375183105469,25.809999465942383,541.068603515625,21.898000717163086,63.41299819946289,52.92375183105469,25.944000244140625,114.0,88142.0,19351.0,0.0,5923.0
2024-03-20,543.4378051757812,21.756000518798828,64.38200378417969,52.43742370605469,26.027000427246094,543.4378051757812,21.756000518798828,64.38200378417969,53.095001220703125,26.027000427246094,543.344482421875,21.83799934387207,64.46199798583984,53.14149856567383,26.059999465942383,543.3148193359375,21.709999084472656,64.13999938964844,53.03519821166992,25.861000061035156,543.3148193359375,21.83799934387207,64.20999908447266,53.057498931884766,25.884000778198242,1.0,2424.0,5775.0,13195.0,2794.0
2024-03-21,553.1804809570312,21.774999618530273,65.27799987792969,53.2830696105957,26.39699935913086,553.1804809570312,21.774999618530273,65.27799987792969,53.95124816894531,26.39699935913086,553.1804809570312,21.899999618530273,65.36699676513672,53.92250061035156,26.577999114990234,548.106689453125,21.643999099731445,64.32099914550781,53.83250045776367,26.152999877929688,548.760009765625,21.847000122070312,64.83699798583984,53.86249923706055,26.32200050354004,49.0,3562.0,3912.0,7065.0,10756.0
2024-03-22,551.464111328125,21.700000762939453,65.38999938964844,53.01517868041992,26.506000518798828,551.464111328125,21.700000762939453,65.38999938964844,53.68000030517578,26.506000518798828,560.0,21.756000518798828,65.69000244140625,53.79750061035156,26.68000030517578,551.2000732421875,21.698999404907227,65.38999938964844,53.682498931884766,26.506000518798828,560.0,21.750999450683594,65.4749984741211,53.79750061035156,26.533000946044922,70.0,1191.0,5409.0,4171.0,1900.0
2024-03-25,549.27392578125,21.766000747680664,65.0250015258789,52.918888092041016,26.38800048828125,549.27392578125,21.766000747680664,65.0250015258789,53.58250045776367,26.38800048828125,550.9398803710938,21.788999557495117,65.38999938964844,53.647499084472656,26.506000518798828,549.1848754882812,21.639999389648438,64.99299621582031,53.51250076293945,26.37700080871582,550.6536254882812,21.707000732421875,65.38999938964844,53.63999938964844,26.506000518798828,5.0,8678.0,2281.0,1413.0,4879.0
2024-03-26,550.5573120117188,21.582000732421875,65.1259994506836,52.99048614501953,26.261999130249023,550.5573120117188,21.582000732421875,65.1259994506836,53.654998779296875,26.261999130249023,550.209716796875,21.71299934387207,65.16999816894531,53.75450134277344,26.350000381469727,549.853271484375,21.538999557495117,64.9000015258789,53.63999938964844,26.200000762939453,550.209716796875,21.66900062561035,64.94999694824219,53.66999816894531,26.249000549316406,5.0,3887.0,8931.0,3760.0,3047.0
2024-03-27,549.5999755859375,21.511999130249023,65.44200134277344,52.880619049072266,26.697999954223633,549.5999755859375,21.511999130249023,65.44200134277344,53.54375076293945,26.697999954223633,550.0449829101562,21.511999130249023,65.47799682617188,53.647499084472656,26.697999954223633,545.521484375,21.39699935913086,65.06700134277344,53.505001068115234,26.152000427246094,550.0449829101562,21.490999221801758,65.33000183105469,53.59000015258789,26.20800018310547,11.0,19654.0,8005.0,2982.0,16277.0
2024-03-28,552.5170288085938,21.746000289916992,65.8740005493164,53.22257614135742,26.913000106811523,552.5170288085938,21.746000289916992,65.8740005493164,53.88999938964844,26.913000106811523,554.6541748046875,21.792999267578125,66.0719985961914,53.88999938964844,26.98200035095215,552.5170288085938,21.577999114990234,65.70600128173828,53.82500076293945,26.81999969482422,554.6541748046875,21.600000381469727,65.8759994506836,53.84749984741211,26.820999145507812,12.0,48602.0,7500.0,2944.0,4938.0
2024-04-02,548.9901123046875,22.39900016784668,65.22799682617188,52.657169342041016,26.518999099731445,548.9901123046875,22.39900016784668,65.22799682617188,53.317501068115234,26.518999099731445,577.0,22.43600082397461,65.94000244140625,54.04249954223633,26.985000610351562,548.2576904296875,22.295000076293945,65.10600280761719,53.26250076293945,26.518999099731445,577.0,22.295000076293945,65.91600036621094,54.04249954223633,26.899999618530273,323.0,31616.0,8836.0,4566.0,4801.0
2024-04-03,549.6331176757812,22.69300079345703,65.13200378417969,52.9559211730957,26.382999420166016,549.6331176757812,22.69300079345703,65.13200378417969,53.619998931884766,26.382999420166016,549.6220703125,22.715999603271484,65.13200378417969,53.404998779296875,26.388999938964844,548.31689453125,22.43600082397461,64.80000305175781,53.29750061035156,26.010000228881836,549.6220703125,22.520000457763672,65.02100372314453,53.36249923706055,26.388999938964844,49.0,8462.0,8652.0,24977.0,3097.0
2024-04-04,549.81201171875,22.7189998626709,65.25499725341797,53.153446197509766,26.812999725341797,549.81201171875,22.7189998626709,65.25499725341797,53.81999969482422,26.812999725341797,549.8428955078125,22.726999282836914,65.28099822998047,53.904998779296875,26.826000213623047,548.8355712890625,22.58099937438965,65.06900024414062,53.61750030517578,26.566999435424805,548.8355712890625,22.67099952697754,65.21900177001953,53.61750030517578,26.566999435424805,57.0,31686.0,2910.0,6891.0,3310.0
2024-04-05,546.0390014648438,22.93000030517578,64.70800018310547,52.65593338012695,26.2450008392334,546.0390014648438,22.93000030517578,64.70800018310547,53.31624984741211,26.2450008392334,545.8422241210938,22.97100067138672,64.91899871826172,53.16999816894531,26.41900062561035,542.7114868164062,22.700000762939453,64.53600311279297,52.912498474121094,26.170000076293945,542.7114868164062,22.75,64.69000244140625,52.967498779296875,26.409000396728516,25.0,51508.0,4917.0,4543.0,9086.0
2024-04-08,547.2694091796875,22.988000869750977,64.84100341796875,52.8250617980957,26.535999298095703,547.2694091796875,22.988000869750977,64.84100341796875,53.48749923706055,26.535999298095703,548.30908203125,23.05900001525879,64.9990005493164,53.522499084472656,26.5939998626709,546.8001708984375,22.79400062561035,64.69999694824219,53.33250045776367,26.238000869750977,547.4343872070312,22.80699920654297,64.822998046875,53.33250045776367,26.246000289916992,128.0,5727.0,5800.0,1404.0,5697.0
2024-04-09,543.7000122070312,23.104000091552734,64.70899963378906,52.45840835571289,26.559999465942383,543.7000122070312,23.104000091552734,64.70899963378906,53.116249084472656,26.559999465942383,547.6497192382812,23.201000213623047,64.94000244140625,53.619998931884766,26.726999282836914,543.0,23.040000915527344,64.5,52.98500061035156,26.547000885009766,547.6497192382812,23.062999725341797,64.84200286865234,53.59000015258789,26.56100082397461,246.0,117497.0,1991.0,8753.0,530.0
2024-04-10,547.0488891601562,23.34000015258789,64.63400268554688,52.31520462036133,26.33099937438965,547.0488891601562,23.34000015258789,64.63400268554688,52.971248626708984,26.33099937438965,547.9873046875,23.440000534057617,65.06199645996094,53.54249954223633,26.930999755859375,546.86328125,23.209999084472656,64.26399993896484,52.72999954223633,26.26099967956543,547.9041137695312,23.270999908447266,65.02799987792969,53.522499084472656,26.899999618530273,242.0,13797.0,4768.0,4564.0,9900.0
2024-04-11,548.0294189453125,23.301000595092773,64.6709976196289,52.25471496582031,26.474000930786133,548.0294189453125,23.301000595092773,64.6709976196289,52.90999984741211,26.474000930786133,548.5136108398438,23.490999221801758,64.95999908447266,53.09000015258789,26.802000045776367,546.3521118164062,23.283000946044922,64.4800033569336,52.724998474121094,26.448999404907227,548.5136108398438,23.490999221801758,64.95899963378906,52.959999084472656,26.448999404907227,64.0,14688.0,1729.0,38684.0,8966.0
2024-04-12,551.4188842773438,23.865999221801758,64.91699981689453,52.2250862121582,26.57200050354004,551.4188842773438,23.865999221801758,64.91699981689453,52.880001068115234,26.57200050354004,554.7523193359375,24.100000381469727,65.25499725341797,53.287498474121094,26.8439998626709,551.6607055664062,23.707000732421875,64.74500274658203,52.91999816894531,26.57200050354004,554.7523193359375,23.71500015258789,65.25499725341797,53.287498474121094,26.72800064086914,163.0,12663.0,2876.0,4270.0,3313.0
2024-04-15,549.011474609375,23.58099937438965,64.76499938964844,52.013980865478516,26.283000946044922,549.011474609375,23.58099937438965,64.76499938964844,52.6662483215332,26.283000946044922,551.4912109375,23.80500030517578,65.25700378417969,53.029998779296875,26.601999282836914,548.9210205078125,23.43199920654297,64.69499969482422,52.654998779296875,26.200000762939453,550.0001831054688,23.80500030517578,64.97699737548828,52.85749816894531,26.56599998474121,19.0,18341.0,2135.0,19956.0,25156.0
2024-04-16,540.7999877929688,23.625999450683594,63.99399948120117,51.269569396972656,25.507999420166016,540.7999877929688,23.625999450683594,63.99399948120117,51.912498474121094,25.507999420166016,542.2625122070312,23.628999710083008,64.23300170898438,52.095001220703125,25.84600067138672,539.5001220703125,23.426000595092773,63.73400115966797,51.74250030517578,25.507999420166016,542.2625122070312,23.56599998474121,64.19100189208984,51.90999984741211,25.79599952697754,297.0,9183.0,5721.0,29381.0,19990.0
2024-04-17,538.6691284179688,23.659000396728516,63.709999084472656,50.963409423828125,25.63800048828125,538.6691284179688,23.659000396728516,63.709999084472656,51.602500915527344,25.63800048828125,542.21728515625,23.690000534057617,64.39199829101562,52.122501373291016,25.809999465942383,538.6691284179688,23.55500030517578,63.709999084472656,51.602500915527344,25.61199951171875,540.1343994140625,23.590999603271484,64.072998046875,51.86000061035156,25.61400032043457,82.0,7596.0,16865.0,9141.0,6045.0
2024-04-18,539.5656127929688,23.621000289916992,64.31099700927734,51.168338775634766,25.910999298095703,539.5656127929688,23.621000289916992,64.31099700927734,51.810001373291016,25.910999298095703,539.5656127929688,23.621000289916992,64.31099700927734,51.817501068115234,25.99799919128418,536.2171020507812,23.458999633789062,63.69200134277344,51.467498779296875,25.718000411987305,537.72412109375,23.584999084472656,63.82899856567383,51.775001525878906,25.868000030517578,232.0,3460.0,5561.0,19746.0,4159.0
2024-04-19,532.5,23.756999969482422,64.13300323486328,50.60540008544922,25.722999572753906,532.5,23.756999969482422,64.13300323486328,51.2400016784668,25.722999572753906,534.0001220703125,23.84000015258789,64.28900146484375,51.49250030517578,25.736000061035156,532.5,23.610000610351562,63.67100143432617,51.157501220703125,25.5049991607666,532.888916015625,23.777000427246094,63.70000076293945,51.189998626708984,25.554000854492188,45.0,7964.0,6056.0,17680.0,3694.0
2024-04-22,532.4105224609375,23.72800064086914,64.26200103759766,50.47083282470703,25.780000686645508,532.4105224609375,23.72800064086914,64.26200103759766,51.1037483215332,25.780000686645508,534.3792114257812,23.72800064086914,64.54499816894531,51.29999923706055,25.881000518798828,532.5,23.468000411987305,64.26200103759766,51.15250015258789,25.636999130249023,533.6052856445312,23.520999908447266,64.2699966430664,51.2599983215332,25.8700008392334,131.0,7463.0,18864.0,3229.0,7533.0
2024-04-23,538.9841918945312,23.389999389648438,64.75599670410156,51.331295013427734,26.05699920654297,538.9841918945312,23.389999389648438,64.75599670410156,51.974998474121094,26.05699920654297,539.0184936523438,23.465999603271484,64.87799835205078,52.032501220703125,26.125999450683594,537.0,23.204999923706055,64.34300231933594,51.51250076293945,25.770999908447266,537.52978515625,23.459999084472656,64.4990005493164,51.540000915527344,25.822999954223633,63.0,11601.0,11458.0,10598.0,5601.0
2024-04-24,538.8126220703125,23.329999923706055,64.74199676513672,51.378204345703125,25.913000106811523,538.8126220703125,23.329999923706055,64.74199676513672,52.022499084472656,25.913000106811523,542.1967163085938,23.599000930786133,64.80599975585938,52.1775016784668,26.101999282836914,540.0684814453125,23.329999923706055,64.5999984741211,52.022499084472656,25.878999710083008,542.1967163085938,23.569000244140625,64.72899627685547,52.13750076293945,25.878999710083008,106.0,2606.0,8406.0,15235.0,1985.0
2024-04-25,532.3203735351562,23.333999633789062,64.13300323486328,50.78070068359375,25.518999099731445,532.3203735351562,23.333999633789062,64.13300323486328,51.41749954223633,25.518999099731445,536.4290771484375,23.429000854492188,64.60299682617188,51.83000183105469,25.996000289916992,531.5001220703125,23.28499984741211,63.643001556396484,51.349998474121094,25.312000274658203,536.2321166992188,23.32900047302246,64.60299682617188,51.75749969482422,25.871000289916992,23.0,634.0,12782.0,7955.0,8068.0
2024-04-26,542.8344116210938,23.45400047302246,65.03299713134766,51.68683624267578,26.090999603271484,542.8344116210938,23.45400047302246,65.03299713134766,52.334999084472656,26.090999603271484,543.024169921875,23.56999969482422,65.03299713134766,52.412498474121094,26.253999710083008,539.5238037109375,23.39299964904785,64.41300201416016,52.16999816894531,25.777999877929688,539.9448852539062,23.530000686645508,64.41300201416016,52.3025016784668,25.777999877929688,52.0,4193.0,6381.0,235265.0,12714.0
2024-04-29,543.0778198242188,23.62299919128418,65.18900299072266,51.770782470703125,26.62700080871582,543.0778198242188,23.62299919128418,65.18900299072266,52.41999816894531,26.62700080871582,543.4840698242188,23.62299919128418,65.2699966430664,52.5525016784668,26.700000762939453,543.36376953125,23.347000122070312,64.91699981689453,52.412498474121094,26.323999404907227,543.4840698242188,23.398000717163086,64.91699981689453,52.474998474121094,26.344999313354492,20.0,11352.0,3235.0,12268.0,5565.0
2024-04-30,541.4664916992188,23.44300079345703,64.91799926757812,51.546104431152344,26.40399932861328,541.4664916992188,23.44300079345703,64.91799926757812,52.192501068115234,26.40399932861328,546.4821166992188,23.66200065612793,65.28199768066406,52.5099983215332,26.68600082397461,543.2711791992188,23.309999465942383,64.86499786376953,52.157501220703125,26.399999618530273,546.4821166992188,23.66200065612793,65.1240005493164,52.477500915527344,26.663000106811523,267.0,15291.0,7132.0,30586.0,1259.0
2024-05-01,,,,50.93012619018555,,,,,51.56880187988281,,,,,51.627498626708984,,,,,51.4474983215332,,,,,51.627498626708984,,,,,2540.0,
2024-05-02,537.7192993164062,23.041000366210938,64.81900024414062,51.039947509765625,26.492000579833984,537.7192993164062,23.041000366210938,64.81900024414062,51.68000030517578,26.492000579833984,539.2932739257812,23.18000030517578,65.06700134277344,51.95750045776367,26.659000396728516,537.5346069335938,22.930999755859375,64.802001953125,51.5525016784668,26.430999755859375,538.412109375,23.13800048828125,64.83399963378906,51.772499084472656,26.488000869750977,338.0,28463.0,4110.0,8218.0,11002.0
2024-05-03,541.5076293945312,23.070999145507812,65.5479965209961,51.90411376953125,27.131000518798828,541.5076293945312,23.070999145507812,65.5479965209961,52.55500030517578,27.131000518798828,542.0,23.079999923706055,65.79900360107422,52.755001068115234,27.326000213623047,539.7999877929688,22.899999618530273,65.1259994506836,52.10499954223633,26.714000701904297,539.7999877929688,23.05299949645996,65.25499725341797,52.15250015258789,26.805999755859375,201.0,2962.0,3039.0,26674.0,6591.0
2024-05-06,545.9453735351562,23.424999237060547,66.29100036621094,,27.384000778198242,545.9453735351562,23.424999237060547,66.29100036621094,,27.384000778198242,545.447509765625,23.424999237060547,66.3239974975586,,27.437000274658203,542.6340942382812,23.187000274658203,65.9000015258789,,27.216999053955078,542.6340942382812,23.187000274658203,65.90699768066406,,27.216999053955078,1053.0,17534.0,4850.0,,7547.0
2024-05-07,549.4288940429688,23.349000930786133,67.20500183105469,52.67198181152344,27.589000701904297,549.4288940429688,23.349000930786133,67.20500183105469,53.33250045776367,27.589000701904297,549.0003051757812,23.350000381469727,67.20500183105469,53.36249923706055,27.665000915527344,548.9515991210938,23.219999313354492,66.73100280761719,53.18000030517578,27.361000061035156,548.9515991210938,23.309999465942383,66.73100280761719,53.227500915527344,27.361000061035156,1.0,11666.0,2789.0,9306.0,5832.0
2024-05-08,548.7545776367188,23.31100082397461,67.51300048828125,52.583099365234375,27.63599967956543,548.7545776367188,23.31100082397461,67.51300048828125,53.24250030517578,27.63599967956543,549.2371826171875,23.320999145507812,67.51300048828125,53.307498931884766,27.749000549316406,549.2371826171875,23.10700035095215,67.06900024414062,53.02750015258789,27.4689998626709,549.2371826171875,23.23699951171875,67.36199951171875,53.244998931884766,27.65999984741211,0.0,5134.0,7641.0,8905.0,8522.0
2024-05-09,549.5172119140625,23.450000762939453,67.4739990234375,52.78555679321289,27.777999877929688,549.5172119140625,23.450000762939453,67.4739990234375,53.4474983215332,27.777999877929688,548.4503173828125,23.5,67.61599731445312,53.45249938964844,27.799999237060547,548.4503173828125,23.20400047302246,67.34200286865234,53.1349983215332,27.572999954223633,548.4503173828125,23.20400047302246,67.44300079345703,53.17250061035156,27.606000900268555,0.0,6990.0,637.0,2834.0,5980.0
2024-05-10,550.7000122070312,23.499000549316406,67.99600219726562,52.93123245239258,27.868000030517578,550.7000122070312,23.499000549316406,67.99600219726562,53.595001220703125,27.868000030517578,554.9998779296875,23.708999633789062,68.01399993896484,53.79249954223633,28.100000381469727,550.7000122070312,23.47100067138672,67.78399658203125,53.567501068115234,27.868000030517578,554.9998779296875,23.679000854492188,67.87799835205078,53.67499923706055,27.927000045776367,162.0,12899.0,4163.0,68164.0,7953.0
2024-05-13,551.3135986328125,23.551000595092773,67.67900085449219,52.965797424316406,27.878000259399414,551.3135986328125,23.551000595092773,67.67900085449219,53.630001068115234,27.878000259399414,552.3043823242188,23.56599998474121,68.12899780273438,53.8025016784668,27.94700050354004,550.6942749023438,23.40999984741211,67.62799835205078,53.630001068115234,27.614999771118164,552.3043823242188,23.40999984741211,68.12899780273438,53.70000076293945,27.658000946044922,4.0,4700.0,6638.0,15336.0,3904.0
2024-05-14,549.6356811523438,23.62700080871582,67.45500183105469,53.029991149902344,28.121999740600586,549.6356811523438,23.62700080871582,67.45500183105469,53.69499969482422,28.121999740600586,551.1281127929688,23.665000915527344,67.59300231933594,53.77000045776367,28.121999740600586,549.2047119140625,23.520000457763672,67.34500122070312,53.40999984741211,27.743999481201172,551.1281127929688,23.6299991607666,67.39399719238281,53.63999938964844,27.81999969482422,76.0,3435.0,3981.0,11900.0,2074.0
2024-05-15,554.706787109375,23.735000610351562,67.70999908447266,53.68922424316406,28.32900047302246,554.706787109375,23.735000610351562,67.70999908447266,54.36249923706055,28.32900047302246,554.706787109375,23.843000411987305,67.79000091552734,54.36249923706055,28.32900047302246,551.6539916992188,23.520000457763672,67.25499725341797,53.89250183105469,28.110000610351562,551.6539916992188,23.729000091552734,67.31300354003906,53.904998779296875,28.19499969482422,38.0,10995.0,4556.0,15007.0,17456.0
2024-05-16,556.3411865234375,23.94700050354004,67.52300262451172,54.02995300292969,28.177000045776367,556.3411865234375,23.94700050354004,67.52300262451172,54.70750045776367,28.177000045776367,557.4898071289062,23.94700050354004,67.8499984741211,54.70750045776367,28.36199951171875,555.6917114257812,23.833999633789062,67.44999694824219,54.532501220703125,28.177000045776367,557.4898071289062,23.839000701904297,67.79199981689453,54.619998931884766,28.356000900268555,333.0,29144.0,2869.0,19071.0,2779.0
2024-05-17,554.34912109375,24.482999801635742,67.15799713134766,53.755889892578125,28.09600067138672,554.34912109375,24.482999801635742,67.15799713134766,54.43000030517578,28.09600067138672,555.6478881835938,24.486000061035156,67.52300262451172,54.49250030517578,28.131999969482422,554.4912719726562,24.128000259399414,67.13099670410156,54.400001525878906,27.996000289916992,555.6478881835938,24.177000045776367,67.52300262451172,54.41999816894531,28.108999252319336,52.0,12554.0,9506.0,23503.0,14411.0
2024-05-20,557.2880249023438,24.864999771118164,67.58200073242188,54.038597106933594,27.979000091552734,557.2880249023438,24.864999771118164,67.58200073242188,54.716251373291016,27.979000091552734,555.60009765625,24.8799991607666,67.58100128173828,54.72999954223633,28.113000869750977,555.5,24.658000946044922,67.3740005493164,54.537498474121094,27.95199966430664,555.5,24.83300018310547,67.38700103759766,54.592498779296875,28.040000915527344,6.0,12212.0,1922.0,2493.0,5290.0
2024-05-21,556.9276733398438,24.957000732421875,67.30000305175781,53.93366241455078,27.885000228881836,556.9276733398438,24.957000732421875,67.30000305175781,54.61000061035156,27.885000228881836,557.4002075195312,25.03700065612793,67.48200225830078,54.6349983215332,27.937000274658203,556.2000732421875,24.722999572753906,67.08499908447266,54.49250030517578,27.701000213623047,556.2659912109375,24.77199935913086,67.48200225830078,54.564998626708984,27.72599983215332,343.0,5877.0,8166.0,15028.0,10384.0
2024-05-22,558.6486206054688,24.511999130249023,67.22899627685547,54.0027961730957,28.639999389648438,558.6486206054688,24.511999130249023,67.22899627685547,54.68000030517578,28.639999389648438,558.6486206054688,24.709999084472656,67.33000183105469,54.6875,28.639999389648438,556.8969116210938,24.47800064086914,67.00299835205078,54.602500915527344,27.992000579833984,556.8969116210938,24.709999084472656,67.16300201416016,54.66749954223633,28.009000778198242,58.0,2205.0,4782.0,5913.0,2347.0
2024-05-23,557.235595703125,24.424999237060547,66.5199966430664,53.97810363769531,28.39900016784668,557.235595703125,24.424999237060547,66.5199966430664,54.654998779296875,28.39900016784668,560.3847045898438,24.548999786376953,67.08999633789062,54.974998474121094,28.700000762939453,556.989990234375,24.155000686645508,66.44100189208984,54.47999954223633,28.30900001525879,560.3847045898438,24.285999298095703,66.96099853515625,54.86000061035156,28.60300064086914,130.0,6301.0,1686.0,3494.0,5464.0
2024-05-24,555.5435180664062,24.106000900268555,66.21099853515625,53.8719367980957,28.704999923706055,555.5435180664062,24.106000900268555,66.21099853515625,54.54750061035156,28.704999923706055,556.1732788085938,24.274999618530273,66.34100341796875,54.5625,28.704999923706055,553.6494750976562,24.07699966430664,66.0,54.157501220703125,28.1560001373291,553.6494750976562,24.239999771118164,66.19999694824219,54.157501220703125,28.1560001373291,169.0,3378.0,8069.0,19011.0,3615.0
2024-05-27,556.4484252929688,24.54400062561035,66.19599914550781,,29.051000595092773,556.4484252929688,24.54400062561035,66.19599914550781,,29.051000595092773,556.793212890625,24.54400062561035,66.19599914550781,,29.051000595092773,556.1005859375,24.19700050354004,66.00800323486328,,28.783000946044922,556.1005859375,24.231000900268555,66.19400024414062,,28.783000946044922,17.0,6573.0,16861.0,,10365.0
2024-05-28,554.3447265625,24.572999954223633,65.0790023803711,53.87440490722656,29.108999252319336,554.3447265625,24.572999954223633,65.0790023803711,54.54999923706055,29.108999252319336,556.5,24.572999954223633,66.10600280761719,54.877498626708984,29.11199951171875,556.4141845703125,24.32200050354004,65.0790023803711,54.467498779296875,28.929000854492188,556.4141845703125,24.336000442504883,66.10600280761719,54.877498626708984,29.059999465942383,20.0,2867.0,3004.0,13362.0,19864.0
2024-05-29,552.9722900390625,24.551000595092773,64.22599792480469,53.51885986328125,28.510000228881836,552.9722900390625,24.551000595092773,64.22599792480469,54.189998626708984,28.510000228881836,555.0172119140625,24.829999923706055,64.84300231933594,54.375,28.85700035095215,551.2221069335938,24.531999588012695,64.22599792480469,54.102500915527344,28.5,555.0172119140625,24.799999237060547,64.79900360107422,54.375,28.85700035095215,97.0,11643.0,2674.0,68829.0,2237.0
